seed,state,rep,margin,requested_l1,l1_down,projection_down,gap_down,flip_down,global_flips_down,strict_flip_down,loss_down,l1_up,projection_up,gap_up,flip_up,global_flips_up,strict_flip_up,loss_up
11,5,3,0.3777360525069433,0.15,0.14999999999999997,-0.0381324582547235,0.36943781744149007,0,0,0,0.0,0.14999999999999997,0.038132458254723556,0.38325304377031166,0,1,0,0.007162648219040335
11,5,4,0.3777360525069433,0.15,0.15000000000000002,-0.026918440071649563,0.3724389132195727,0,0,0,0.0,0.15000000000000002,0.026918440071649674,0.38212957720139684,0,1,0,0.007162648219040335
11,5,0,0.3777360525069433,0.35,0.15000000000000008,-0.06505089832637384,0.36415871642739095,0,1,0,0.0030673780466381473,0.15000000000000008,0.06505089832637384,0.38691056000934854,0,1,0,0.007162648219040335
11,5,1,0.3777360525069433,0.35,0.15000000000000002,-0.02691844007164962,0.3724389132195727,0,0,0,0.0,0.15000000000000002,0.02691844007164962,0.38212957720139684,0,1,0,0.007162648219040335
11,5,2,0.3777360525069433,0.35,0.15000000000000002,-0.02691844007164962,0.3724389132195727,0,0,0,0.0,0.15000000000000002,0.02691844007164962,0.38212957720139684,0,1,0,0.007162648219040335
11,5,3,0.3777360525069433,0.35,0.15000000000000002,-0.02691844007164962,0.3724389132195727,0,0,0,0.0,0.15000000000000002,0.02691844007164962,0.38212957720139684,0,1,0,0.007162648219040335
11,5,4,0.3777360525069433,0.35,0.15000000000000002,-0.02691844007164962,0.3724389132195727,0,0,0,0.0,0.15000000000000002,0.02691844007164962,0.38212957720139684,0,1,0,0.007162648219040335
11,5,0,0.3777360525069433,0.7,0.15000000000000002,-0.02691844007164962,0.3724389132195727,0,0,0,0.0,0.15000000000000002,0.02691844007164962,0.38212957720139684,0,1,0,0.007162648219040335
11,5,1,0.3777360525069433,0.7,0.15000000000000008,-0.06505089832637384,0.36415871642739095,0,1,0,0.0030673780466381473,0.15000000000000008,0.06505089832637384,0.38691056000934854,0,1,0,0.007162648219040335
11,5,2,0.3777360525069433,0.7,0.15000000000000008,-0.03813245825472422,0.36943781744149096,0,0,0,0.0,0.15000000000000008,0.03813245825472422,0.38325304377031255,0,1,0,0.007162648219040335
11,5,3,0.3777360525069433,0.7,0.15000000000000002,-0.02691844007164962,0.3724389132195727,0,0,0,0.0,0.15000000000000002,0.02691844007164962,0.38212957720139684,0,1,0,0.007162648219040335
11,5,4,0.3777360525069433,0.7,0.15000000000000002,-0.02691844007164962,0.3724389132195727,0,0,0,0.0,0.15000000000000002,0.02691844007164962,0.38212957720139684,0,1,0,0.007162648219040335
11,6,0,0.04202757962531489,0.05,0.050000000000000024,-0.008923032618338073,0.032969915091642044,0,0,0,0.0,0.05000000000000002,0.008923032618338017,0.05104992100900141,0,0,0,0.0
11,6,1,0.04202757962531489,0.05,0.050000000000000024,-0.0002258848738007635,0.04179873454309746,0,0,0,0.0,0.05000000000000002,0.00022588487380073574,0.042256424707532325,0,0,0,0.0
11,6,2,0.04202757962531489,0.05,0.050000000000000024,-0.0002258848738007635,0.04179873454309746,0,0,0,0.0,0.05000000000000002,0.00022588487380073574,0.042256424707532325,0,0,0,0.0
11,6,3,0.04202757962531489,0.05,0.050000000000000024,-0.0002258848738007635,0.04179873454309746,0,0,0,0.0,0.05000000000000002,0.00022588487380073574,0.042256424707532325,0,0,0,0.0
11,6,4,0.04202757962531489,0.05,0.050000000000000024,-0.0002258848738007635,0.04179873454309746,0,0,0,0.0,0.05000000000000002,0.00022588487380073574,0.042256424707532325,0,0,0,0.0
11,6,0,0.04202757962531489,0.15,0.14999999999999997,-0.0006776546214029011,0.04134104437866171,0,0,0,0.0,0.14999999999999997,0.0006776546214029566,0.04271411487196897,0,0,0,0.0
11,6,1,0.04202757962531489,0.15,0.14999999999999997,-0.0006776546214029011,0.04134104437866171,0,0,0,0.0,0.14999999999999997,0.0006776546214029566,0.04271411487196897,0,0,0,0.0
11,6,2,0.04202757962531489,0.15,0.15000000000000002,-0.02609144323361179,0.015438366405733817,0,0,0,0.0,0.15000000000000002,0.026091443233611955,0.06830692282222639,0,0,0,0.0
11,6,3,0.04202757962531489,0.15,0.14999999999999997,-0.0006776546214029011,0.04134104437866171,0,0,0,0.0,0.14999999999999997,0.0006776546214029566,0.04271411487196897,0,0,0,0.0
11,6,4,0.04202757962531489,0.15,0.15000000000000002,-0.02609144323361179,0.015438366405733817,0,0,0,0.0,0.15000000000000002,0.026091443233611955,0.06830692282222639,0,0,0,0.0
11,6,0,0.04202757962531489,0.35,0.15000000000000002,-0.0260914432336119,0.015438366405733817,0,0,0,0.0,0.15000000000000002,0.0260914432336119,0.06830692282222639,0,0,0,0.0
11,6,1,0.04202757962531489,0.35,0.15000000000000002,-0.0260914432336119,0.015438366405733817,0,0,0,0.0,0.15000000000000002,0.0260914432336119,0.06830692282222639,0,0,0,0.0
11,6,2,0.04202757962531489,0.35,0.15000000000000008,-0.000677654621402346,0.041341044378662595,0,0,0,0.0,0.15000000000000008,0.000677654621402346,0.04271411487196808,0,0,0,0.0
11,6,3,0.04202757962531489,0.35,0.15000000000000002,-0.0260914432336119,0.015438366405733817,0,0,0,0.0,0.15000000000000002,0.0260914432336119,0.06830692282222639,0,0,0,0.0
11,6,4,0.04202757962531489,0.35,0.15000000000000008,-0.026769097855014246,0.014747783556161131,0,0,0,0.0,0.15000000000000008,0.026769097855014246,0.06898945763662034,0,0,0,0.0
11,6,0,0.04202757962531489,0.7,0.15000000000000002,-0.0260914432336119,0.015438366405733817,0,0,0,0.0,0.15000000000000002,0.0260914432336119,0.06830692282222639,0,0,0,0.0
11,6,1,0.04202757962531489,0.7,0.15000000000000002,-0.0260914432336119,0.015438366405733817,0,0,0,0.0,0.15000000000000002,0.0260914432336119,0.06830692282222639,0,0,0,0.0
