state,action,row,column,true_margin,value_span,rival_action,naive_critical_mass,critical_mass,margin_factor,fraction_of_cap,fraction_of_naive_critical,fraction_of_critical,mass,actual_l1,revisit_weight,revisit_weight_rival,predicted_shift,corrected_shift,measured_shift,residual,relative_residual,corrected_relative_residual,naive_predicted_flip,predicted_flip,measured_margin_shift,predicted_margin_shift,decision_flip
0,3,0,0,0.006652309533436096,0.41570120137738,1,0.01684486613131184,0.01684486613131184,1.0,0.9600000000000001,4.060584362428126,4.060584362428126,0.06840000000000002,0.13680000000000003,0.07671601615074027,0.07671601615074027,-0.02701226406550215,-0.029084537351819276,-0.02798803163238084,-0.0009757675668786887,0.03612313149732825,0.03770064162185647,1,1,-0.027477692946774823,-0.02701226406550215,1
0,3,0,0,0.006652309533436096,0.41570120137738,1,0.01684486613131184,0.01684486613131184,1.0,1.0,4.229775377529297,4.229775377529297,0.07125000000000001,0.14250000000000004,0.07671601615074027,0.07671601615074027,-0.02813777506823155,-0.030296393074811898,-0.029132935505163715,-0.000995160436932166,0.03536741744928276,0.03840251104397866,1,1,-0.0286225968195577,-0.02813777506823155,1
1,3,0,1,0.37873492870623604,0.8777374138811016,0,0.45420001437989055,3.2131498971216237,0.14135662167107987,0.04,0.006274768625648425,0.0008869800946893461,0.0028500000000000005,0.0057000000000000245,0.08302679970432261,0.9416701780332427,-0.002376474048083169,-0.002573785082875891,-0.0025743584525592667,-0.00019788440447609775,0.0832680687742871,0.0002227729452589184,0,0,-0.00033600517911480665,-0.0003359303429260322,0
1,3,0,1,0.37873492870623604,0.8777374138811016,0,0.45420001437989055,3.2131498971216237,0.14135662167107987,0.08,0.01254953725129685,0.0017739601893786922,0.005700000000000001,0.011400000000000035,0.08302679970432261,0.9416701780332427,-0.004752948096166411,-0.005147570165751861,-0.00514986415552432,-0.000396916059357909,0.08350944536466744,0.00044564516822352197,0,0,-0.0006721600973174091,-0.0006718606858520747,0
1,3,0,1,0.37873492870623604,0.8777374138811016,0,0.45420001437989055,3.2131498971216237,0.14135662167107987,0.12,0.018824305876945273,0.002660940284068038,0.00855,0.01709999999999995,0.08302679970432261,0.9416701780332427,-0.007129422144248917,-0.007721355248627034,-0.00772651787596601,-0.0005970957317170929,0.08375092954746009,0.0006686167353709428,0,0,-0.0010084648547197261,-0.0010077910287780132,0
1,3,0,1,0.37873492870623604,0.8777374138811016,0,0.45420001437989055,3.2131498971216237,0.14135662167107987,0.16,0.0250990745025937,0.0035479203787573844,0.011400000000000002,0.022799999999999973,0.08302679970432261,0.9416701780332427,-0.00950589619233209,-0.010295140331502929,-0.010304320381639087,-0.0007984241893069979,0.08399252139435785,0.0008916877128976665,0,0,-0.0014131998424629089,-0.0013437213717040458,0
1,3,0,1,0.37873492870623604,0.8777374138811016,0,0.45420001437989055,3.2131498971216237,0.14135662167107987,0.2,0.031373843128242124,0.004434900473446731,0.014250000000000002,0.028499999999999984,0.08302679970432261,0.9416701780332427,-0.01188237024041534,-0.012868925414378908,-0.012883272440983973,-0.0010009022005686326,0.0842342209775856,0.0011148581674919457,0,0,-0.0018946205926413384,-0.0016796517146300896,0
1,3,0,1,0.37873492870623604,0.8777374138811016,0,0.45420001437989055,3.2131498971216237,0.14135662167107987,0.24000000000000002,0.03764861175389055,0.005321880568136077,0.017100000000000004,0.03420000000000001,0.08302679970432261,0.9416701780332427,-0.014258844288498494,-0.015442710497254783,-0.015463374823124987,-0.001204530534626493,0.08447602836915012,0.0013381281656401987,0,0,-0.0023762560770412833,-0.0020155820575561197,0
1,3,0,1,0.37873492870623604,0.8777374138811016,0,0.45420001437989055,3.2131498971216237,0.14135662167107987,0.27999999999999997,0.04392338037953896,0.006208860662825421,0.01995,0.039899999999999936,0.08302679970432261,0.9416701780332427,-0.016635318336580936,-0.018016495580129886,-0.018044628297871235,-0.0014093099612902983,0.08471794364110463,0.0015614977738720893,0,0,-0.0028581064393637945,-0.002351512400482049,0
1,3,0,1,0.37873492870623604,0.8777374138811016,0,0.45420001437989055,3.2131498971216237,0.14135662167107987,0.32,0.0501981490051874,0.007095840757514769,0.022800000000000004,0.04559999999999996,0.08302679970432261,0.9416701780332427,-0.019011792384664102,-0.020590280663005774,-0.02062703363572549,-0.0016152412510613869,0.08495996686584502,0.0017849670590332596,0,0,-0.00334017182344315,-0.002687442743408081,0
1,3,0,1,0.37873492870623604,0.8777374138811016,0,0.45420001437989055,3.2131498971216237,0.14135662167107987,0.36,0.05647291763083582,0.007982820852204114,0.025650000000000003,0.05129999999999996,0.08302679970432261,0.9416701780332427,-0.021388266432747438,-0.023164065745881847,-0.023210591607870867,-0.0018223251751234293,0.08520209811550125,0.0020085360877242346,0,0,-0.0038224523732397486,-0.0030233730863341367,0
1,3,0,1,0.37873492870623604,0.8777374138811016,0,0.45420001437989055,3.2131498971216237,0.14135662167107987,0.39999999999999997,0.06274768625648423,0.00886980094689346,0.0285,0.05699999999999997,0.08302679970432261,0.9416701780332427,-0.02376474048083068,-0.025737850828757815,-0.025795302986183266,-0.002030562505352586,0.08544433746248968,0.0022322049268098682,0,0,-0.004304948232838335,-0.003359303429260179,0
1,3,0,1,0.37873492870623604,0.8777374138811016,0,0.45420001437989055,3.2131498971216237,0.14135662167107987,0.44,0.06902245488213267,0.009756781041582806,0.03135,0.06269999999999999,0.08302679970432261,0.9416701780332427,-0.026141214528913822,-0.028311635911633676,-0.02838116854322692,-0.002239954014313098,0.08568668497921428,0.002455973643143369,0,0,-0.004787659546458656,-0.003695233772186208,0
1,3,0,1,0.37873492870623604,0.8777374138811016,0,0.45420001437989055,3.2131498971216237,0.14135662167107987,0.48,0.07529722350778109,0.010643761136272151,0.0342,0.06840000000000002,0.08302679970432261,0.9416701780332427,-0.028517688576996988,-0.030885420994509565,-0.03096818905225529,-0.0024505004752583028,0.08592914073810778,0.0026798423036046293,0,0,-0.005270586458445692,-0.0040311641151122395,0
1,3,0,1,0.37873492870623604,0.8777374138811016,0,0.45420001437989055,3.2131498971216237,0.14135662167107987,0.52,0.08157199213342951,0.011530741230961499,0.03705000000000001,0.07410000000000003,0.08302679970432261,0.9416701780332427,-0.030894162625080233,-0.03345920607738554,-0.03355636528721373,-0.0026622026621334963,0.08617170481171384,0.00290381097517604,0,0,-0.005753729113271433,-0.004367094458038283,0
1,3,0,1,0.37873492870623604,0.8777374138811016,0,0.45420001437989055,3.2131498971216237,0.14135662167107987,0.56,0.08784676075907794,0.012417721325650844,0.039900000000000005,0.07980000000000005,0.08302679970432261,0.9416701780332427,-0.0332706366731634,-0.03603299116026143,-0.03614569802274037,-0.0028750613495769697,0.08641437727267894,0.0031278797249348826,0,0,-0.006237087655544649,-0.004703024800964314,0
1,3,0,1,0.37873492870623604,0.8777374138811016,0,0.45420001437989055,3.2131498971216237,0.14135662167107987,0.6000000000000001,0.09412152938472637,0.013304701420340192,0.04275000000000001,0.08549999999999996,0.08302679970432261,0.9416701780332427,-0.035647110721245906,-0.0386067762431366,-0.038736188034162566,-0.0030890773129166604,0.08665715819362467,0.0033520486199356335,0,0,-0.0067206622299949,-0.0050389551438902525,0
1,3,0,1,0.37873492870623604,0.8777374138811016,0,0.45420001437989055,3.2131498971216237,0.14135662167107987,0.64,0.1003962980103748,0.014191681515029538,0.04560000000000001,0.09119999999999998,0.08302679970432261,0.9416701780332427,-0.038023584769329176,-0.0411805613260126,-0.04132783609750312,-0.0033042513281739475,0.0869000476472498,0.003576317727303313,0,0,-0.007204452981484977,-0.005374885486816299,0
1,3,0,1,0.37873492870623604,0.8777374138811016,0,0.45420001437989055,3.2131498971216237,0.14135662167107987,0.68,0.10667106663602322,0.015078661609718883,0.04845000000000001,0.0969,0.08302679970432261,0.9416701780332427,-0.04040005881741234,-0.043754346408888485,-0.0439206429894794,-0.0035205841720670553,0.08714304570640106,0.0038006871143007087,0,0,-0.0076884600550091164,-0.0057108158297423306,0
1,3,0,1,0.37873492870623604,0.8777374138811016,0,0.45420001437989055,3.2131498971216237,0.14135662167107987,0.7200000000000001,0.11294583526167165,0.015965641704408232,0.05130000000000001,0.10260000000000002,0.08302679970432261,0.9416701780332427,-0.04277653286549551,-0.046328131491764374,-0.04651460948750241,-0.003738076622006904,0.08738615244392842,0.004025156848192501,0,0,-0.008172683595686792,-0.006046746172668363,0
1,3,0,1,0.37873492870623604,0.8777374138811016,0,0.45420001437989055,3.2131498971216237,0.14135662167107987,0.76,0.11922060388732006,0.016852621799097574,0.054150000000000004,0.10829999999999997,0.08302679970432261,0.9416701780332427,-0.04515300691357786,-0.04890191657463938,-0.04910973636967775,-0.003956729456099886,0.08762936793274928,0.004249726996306361,0,0,-0.008657123748769813,-0.006382676515594279,0
1,3,0,1,0.37873492870623604,0.8777374138811016,0,0.45420001437989055,3.2131498971216237,0.14135662167107987,0.8,0.1254953725129685,0.017739601893786924,0.05700000000000001,0.11399999999999998,0.08302679970432261,0.9416701780332427,-0.04752948096166113,-0.05147570165751538,-0.05170602441480909,-0.0041765434531479614,0.0878726922458274,0.004474397626012449,0,0,-0.009141780659639664,-0.006718606858520326,0
